File,Real,Imaginary,Phase,Magnitude,Labels
iqs_1740128459_1.csv,-1.0,2.0,2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,-3.0,0.0,3.141592653589793,9.542425094393248,5
iqs_1740128459_1.csv,3.0,-3.0,-0.7853981633974483,12.552725051033063,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,2.0,-2.0,-0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,2.0,-1.0,-0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,1.0,2.0,1.1071487177940904,6.989700043360188,5
iqs_1740128459_1.csv,2.0,-4.0,-1.1071487177940904,13.010299956639813,5
iqs_1740128459_1.csv,2.0,1.0,0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,0.0,4.0,1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,0.0,-3.0,-1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,1.0,1.0,0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,-1.0,9.0,1.6814535479687922,19.138138523837167,5
iqs_1740128459_1.csv,-3.0,-7.0,-1.97568811307998,17.634279935629372,5
iqs_1740128459_1.csv,1.0,-3.0,-1.2490457723982544,10.0,5
iqs_1740128459_1.csv,1.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,1.0,-2.0,-1.1071487177940904,6.989700043360188,5
iqs_1740128459_1.csv,3.0,-2.0,-0.5880026035475676,11.13943352306837,5
iqs_1740128459_1.csv,-2.0,-3.0,-2.1587989303424644,11.13943352306837,5
iqs_1740128459_1.csv,0.0,-4.0,-1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,-1.0,-2.0,-2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,1.0,-4.0,-1.3258176636680323,12.30448921378274,5
iqs_1740128459_1.csv,-1.0,-3.0,-1.8925468811915387,10.0,5
iqs_1740128459_1.csv,4.0,-2.0,-0.46364760900080615,13.010299956639813,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-2.0,4.0,2.0344439357957027,13.010299956639813,5
iqs_1740128459_1.csv,1.0,3.0,1.2490457723982544,10.0,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,5.0,-1.0,-0.19739555984988078,14.149733479708182,5
iqs_1740128459_1.csv,4.0,-1.0,-0.24497866312686417,12.30448921378274,5
iqs_1740128459_1.csv,3.0,0.0,0.0,9.542425094393248,5
iqs_1740128459_1.csv,0.0,2.0,1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,-1.0,-2.0,-2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-4.0,-1.0,-2.896613990462929,12.30448921378274,5
iqs_1740128459_1.csv,1.0,2.0,1.1071487177940904,6.989700043360188,5
iqs_1740128459_1.csv,2.0,-1.0,-0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,3.0,1.0,0.3217505543966422,10.0,5
iqs_1740128459_1.csv,-1.0,-3.0,-1.8925468811915387,10.0,5
iqs_1740128459_1.csv,4.0,-2.0,-0.46364760900080615,13.010299956639813,5
iqs_1740128459_1.csv,-1.0,0.0,3.141592653589793,0.0,5
iqs_1740128459_1.csv,0.0,1.0,1.5707963267948966,0.0,5
iqs_1740128459_1.csv,3.0,0.0,0.0,9.542425094393248,5
iqs_1740128459_1.csv,-1.0,-2.0,-2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,2.0,2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,2.0,-1.0,-0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,-3.0,1.0,2.819842099193151,10.0,5
iqs_1740128459_1.csv,-1.0,4.0,1.8157749899217608,12.30448921378274,5
iqs_1740128459_1.csv,-9.0,3.0,2.819842099193151,19.54242509439325,5
iqs_1740128459_1.csv,1.0,-5.0,-1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,-1.0,2.0,2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,0.0,3.0,1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,1.0,2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,1.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,4.0,2.0,0.46364760900080615,13.010299956639813,5
iqs_1740128459_1.csv,-5.0,-3.0,-2.601173153319209,15.31478917042255,5
iqs_1740128459_1.csv,0.0,1.0,1.5707963267948966,0.0,5
iqs_1740128459_1.csv,0.0,-1.0,-1.5707963267948966,0.0,5
iqs_1740128459_1.csv,-1.0,-2.0,-2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,3.0,2.0,0.5880026035475676,11.13943352306837,5
iqs_1740128459_1.csv,-2.0,2.0,2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,-6.0,-2.0,-2.819842099193151,16.020599913279625,5
iqs_1740128459_1.csv,4.0,-4.0,-0.7853981633974483,15.051499783199061,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,6.0,1.0,0.16514867741462683,15.682017240669948,5
iqs_1740128459_1.csv,-2.0,3.0,2.1587989303424644,11.13943352306837,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,4.0,-4.0,-0.7853981633974483,15.051499783199061,5
iqs_1740128459_1.csv,2.0,-2.0,-0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,-3.0,-7.0,-1.97568811307998,17.634279935629372,5
iqs_1740128459_1.csv,1.0,5.0,1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,6.0,-1.0,-0.16514867741462683,15.682017240669948,5
iqs_1740128459_1.csv,1.0,2.0,1.1071487177940904,6.989700043360188,5
iqs_1740128459_1.csv,2.0,2.0,0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-4.0,1.0,2.896613990462929,12.30448921378274,5
iqs_1740128459_1.csv,-4.0,3.0,2.498091544796509,13.979400086720377,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,3.0,-2.0,-0.5880026035475676,11.13943352306837,5
iqs_1740128459_1.csv,0.0,1.0,1.5707963267948966,0.0,5
iqs_1740128459_1.csv,3.0,3.0,0.7853981633974483,12.552725051033063,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,-7.0,-1.0,-2.999695598985629,16.989700043360187,5
iqs_1740128459_1.csv,-4.0,3.0,2.498091544796509,13.979400086720377,5
iqs_1740128459_1.csv,0.0,6.0,1.5707963267948966,15.563025007672874,5
iqs_1740128459_1.csv,-2.0,-4.0,-2.0344439357957027,13.010299956639813,5
iqs_1740128459_1.csv,0.0,-2.0,-1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,3.0,8.0,1.2120256565243244,18.633228601204557,5
iqs_1740128459_1.csv,0.0,3.0,1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,-3.0,2.0,2.5535900500422253,11.13943352306837,5
iqs_1740128459_1.csv,1.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,1.0,5.0,1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,0.0,-4.0,-1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,6.0,-1.0,-0.16514867741462683,15.682017240669948,5
iqs_1740128459_1.csv,-9.0,-2.0,-2.922923707715851,19.29418925714293,5
iqs_1740128459_1.csv,2.0,2.0,0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,0.0,-2.0,-1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,0.0,2.0,1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,1.0,-5.0,-1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,1.0,-8.0,-1.446441332248135,18.129133566428553,5
iqs_1740128459_1.csv,-3.0,-4.0,-2.214297435588181,13.979400086720377,5
iqs_1740128459_1.csv,1.0,3.0,1.2490457723982544,10.0,5
iqs_1740128459_1.csv,3.0,5.0,1.0303768265243125,15.31478917042255,5
iqs_1740128459_1.csv,3.0,3.0,0.7853981633974483,12.552725051033063,5
iqs_1740128459_1.csv,0.0,-1.0,-1.5707963267948966,0.0,5
iqs_1740128459_1.csv,-3.0,2.0,2.5535900500422253,11.13943352306837,5
iqs_1740128459_1.csv,-1.0,-4.0,-1.8157749899217608,12.30448921378274,5
iqs_1740128459_1.csv,-5.0,-2.0,-2.761086276477428,14.62397997898956,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,-2.0,-2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,-2.0,-3.0,-2.1587989303424644,11.13943352306837,5
iqs_1740128459_1.csv,4.0,-2.0,-0.46364760900080615,13.010299956639813,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,6.0,1.0,0.16514867741462683,15.682017240669948,5
iqs_1740128459_1.csv,1.0,5.0,1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,0.0,2.0,1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,0.0,3.0,1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,-1.0,-2.0,-2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,0.0,5.0,1.5707963267948966,13.979400086720377,5
iqs_1740128459_1.csv,-2.0,6.0,1.8925468811915387,16.020599913279625,5
iqs_1740128459_1.csv,-3.0,0.0,3.141592653589793,9.542425094393248,5
iqs_1740128459_1.csv,-2.0,2.0,2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,2.0,1.0,0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,5.0,0.0,0.0,13.979400086720377,5
iqs_1740128459_1.csv,5.0,-2.0,-0.3805063771123649,14.62397997898956,5
iqs_1740128459_1.csv,1.0,3.0,1.2490457723982544,10.0,5
iqs_1740128459_1.csv,5.0,-1.0,-0.19739555984988078,14.149733479708182,5
iqs_1740128459_1.csv,2.0,1.0,0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,-2.0,-4.0,-2.0344439357957027,13.010299956639813,5
iqs_1740128459_1.csv,-3.0,0.0,3.141592653589793,9.542425094393248,5
iqs_1740128459_1.csv,2.0,-2.0,-0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,4.0,1.0,0.24497866312686417,12.30448921378274,5
iqs_1740128459_1.csv,-2.0,3.0,2.1587989303424644,11.13943352306837,5
iqs_1740128459_1.csv,4.0,-8.0,-1.1071487177940904,19.030899869919438,5
iqs_1740128459_1.csv,2.0,2.0,0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,-1.0,-3.0,-1.8925468811915387,10.0,5
iqs_1740128459_1.csv,0.0,-3.0,-1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,1.0,5.0,1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,2.0,-1.0,-0.46364760900080615,6.989700043360188,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,-1.0,2.0,2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,3.0,-1.0,-0.3217505543966422,10.0,5
iqs_1740128459_1.csv,-1.0,2.0,2.0344439357957027,6.989700043360188,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,2.0,4.0,1.1071487177940904,13.010299956639813,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,4.0,9.0,1.1525719972156674,19.86771734266245,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,1.0,-3.0,-1.2490457723982544,10.0,5
iqs_1740128459_1.csv,-2.0,1.0,2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,2.0,2.356194490192345,9.030899869919436,5
iqs_1740128459_1.csv,0.0,-5.0,-1.5707963267948966,13.979400086720377,5
iqs_1740128459_1.csv,-1.0,-6.0,-1.7359450042095235,15.682017240669948,5
iqs_1740128459_1.csv,-1.0,3.0,1.8925468811915387,10.0,5
iqs_1740128459_1.csv,-6.0,-2.0,-2.819842099193151,16.020599913279625,5
iqs_1740128459_1.csv,0.0,2.0,1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,0.0,4.0,1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-2.0,-1.0,-2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,-4.0,2.0,2.677945044588987,13.010299956639813,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,-1.0,0.0,3.141592653589793,0.0,5
iqs_1740128459_1.csv,-3.0,0.0,3.141592653589793,9.542425094393248,5
iqs_1740128459_1.csv,-1.0,-1.0,-2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,1.0,-5.0,-1.3734007669450157,14.149733479708182,5
iqs_1740128459_1.csv,2.0,3.0,0.9827937232473289,11.13943352306837,5
iqs_1740128459_1.csv,1.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,-4.0,-3.0,-2.498091544796509,13.979400086720377,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,2.0,-2.0,-0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,0.0,-4.0,-1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,16.0,-22.0,-0.9420000403794636,28.692317197309762,5
iqs_1740128459_1.csv,-9.0,4.0,2.723368324010564,19.86771734266245,5
iqs_1740128459_1.csv,-1.0,4.0,1.8157749899217608,12.30448921378274,5
iqs_1740128459_1.csv,-4.0,28.0,1.7126933813990606,29.030899869919438,5
iqs_1740128459_1.csv,-1.0,-5.0,-1.7681918866447774,14.149733479708182,5
iqs_1740128459_1.csv,-3.0,-6.0,-2.0344439357957027,16.532125137753436,5
iqs_1740128459_1.csv,-20.0,-25.0,-2.2455372690184494,30.10723865391773,5
iqs_1740128459_1.csv,1.0,2.0,1.1071487177940904,6.989700043360188,5
iqs_1740128459_1.csv,-4.0,3.0,2.498091544796509,13.979400086720377,5
iqs_1740128459_1.csv,-31.0,-12.0,-2.7722589959161676,30.433622780211294,5
iqs_1740128459_1.csv,1.0,-1.0,-0.7853981633974483,3.0102999566398125,5
iqs_1740128459_1.csv,0.0,4.0,1.5707963267948966,12.041199826559248,5
iqs_1740128459_1.csv,-26.0,14.0,2.647651284670212,29.405164849325672,5
iqs_1740128459_1.csv,3.0,-1.0,-0.3217505543966422,10.0,5
iqs_1740128459_1.csv,8.0,0.0,0.0,18.06179973983887,5
iqs_1740128459_1.csv,16.0,-19.0,-0.8709034570756529,27.902851640332415,5
iqs_1740128459_1.csv,5.0,6.0,0.8760580505981933,17.853298350107668,5
iqs_1740128459_1.csv,-3.0,2.0,2.5535900500422253,11.13943352306837,5
iqs_1740128459_1.csv,0.0,29.0,1.5707963267948966,29.24795995797912,5
iqs_1740128459_1.csv,1.0,-8.0,-1.446441332248135,18.129133566428553,5
iqs_1740128459_1.csv,4.0,-3.0,-0.6435011087932845,13.979400086720377,5
iqs_1740128459_1.csv,-21.0,-30.0,-2.181522291184105,31.274287778515987,5
iqs_1740128459_1.csv,0.0,3.0,1.5707963267948966,9.542425094393248,5
iqs_1740128459_1.csv,-5.0,2.0,2.761086276477428,14.62397997898956,5
iqs_1740128459_1.csv,-27.0,0.0,3.141592653589793,28.62727528317975,5
iqs_1740128459_1.csv,2.0,-2.0,-0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,6.0,1.0,0.16514867741462683,15.682017240669948,5
iqs_1740128459_1.csv,-15.0,12.0,2.4668517113662403,25.670263661590603,5
iqs_1740128459_1.csv,16.0,-5.0,-0.3028848683749714,24.487063199050798,5
iqs_1740128459_1.csv,5.0,-1.0,-0.19739555984988078,14.149733479708182,5
iqs_1740128459_1.csv,32.0,12.0,0.35877067027057225,30.674428427763804,5
iqs_1740128459_1.csv,0.0,0.0,0.0,0.0,5
iqs_1740128459_1.csv,0.0,6.0,1.5707963267948966,15.563025007672874,5
iqs_1740128459_1.csv,10.0,26.0,1.2036224929766772,28.898617212581886,5
iqs_1740128459_1.csv,-1.0,1.0,2.356194490192345,3.0102999566398125,5
iqs_1740128459_1.csv,2.0,2.0,0.7853981633974483,9.030899869919436,5
iqs_1740128459_1.csv,-7.0,26.0,1.833791058475816,28.603380065709935,5
iqs_1740128459_1.csv,4.0,-5.0,-0.8960553845713438,16.127838567197355,5
iqs_1740128459_1.csv,5.0,-1.0,-0.19739555984988078,14.149733479708182,5
iqs_1740128459_1.csv,31.0,-6.0,-0.19118445959701444,29.986951583116557,5
iqs_1740128459_1.csv,3.0,0.0,0.0,9.542425094393248,5
iqs_1740128459_1.csv,8.0,1.0,0.12435499454676144,18.129133566428553,5
iqs_1740128459_1.csv,13.0,17.0,0.9179496956941223,26.60865478003869,5
iqs_1740128459_1.csv,1.0,-6.0,-1.4056476493802696,15.682017240669948,5
iqs_1740128459_1.csv,4.0,-1.0,-0.24497866312686417,12.30448921378274,5
iqs_1740128459_1.csv,-6.0,24.0,1.8157749899217608,27.867514221455615,5
iqs_1740128459_1.csv,-2.0,-6.0,-1.8925468811915387,16.020599913279625,5
iqs_1740128459_1.csv,5.0,-5.0,-0.7853981633974483,16.989700043360187,5
iqs_1740128459_1.csv,27.0,-13.0,-0.4487233440107211,29.532763366673045,5
iqs_1740128459_1.csv,-4.0,1.0,2.896613990462929,12.30448921378274,5
iqs_1740128459_1.csv,-2.0,1.0,2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-10.0,29.0,1.902855794337782,29.73589623427257,5
iqs_1740128459_1.csv,6.0,-2.0,-0.3217505543966422,16.020599913279625,5
iqs_1740128459_1.csv,3.0,3.0,0.7853981633974483,12.552725051033063,5
iqs_1740128459_1.csv,7.0,28.0,1.3258176636680323,29.206450014067876,5
iqs_1740128459_1.csv,-1.0,-4.0,-1.8157749899217608,12.30448921378274,5
iqs_1740128459_1.csv,-5.0,-3.0,-2.601173153319209,15.31478917042255,5
iqs_1740128459_1.csv,-22.0,-20.0,-2.403777593469328,29.464522650130732,5
iqs_1740128459_1.csv,-2.0,18.0,1.6814535479687922,25.158738437116792,5
iqs_1740128459_1.csv,-23.0,35.0,2.152176510599796,32.44029589030021,5
iqs_1740128459_1.csv,34.0,-13.0,-0.36520144978817304,31.222158782728265,5
iqs_1740128459_1.csv,14.0,-31.0,-1.1466019188911298,30.63333358951749,5
iqs_1740128459_1.csv,10.0,-8.0,-0.6747409422235527,22.14843848047698,5
iqs_1740128459_1.csv,0.0,-1.0,-1.5707963267948966,0.0,5
iqs_1740128459_1.csv,25.0,-18.0,-0.6240230529767569,29.772662124272927,5
iqs_1740128459_1.csv,11.0,-9.0,-0.6857295109062863,23.05351369446624,5
iqs_1740128459_1.csv,19.0,-4.0,-0.20749622643520266,25.76341350205793,5
iqs_1740128459_1.csv,-15.0,-12.0,-2.4668517113662403,25.670263661590603,5
iqs_1740128459_1.csv,3.0,-6.0,-1.1071487177940904,16.532125137753436,5
iqs_1740128459_1.csv,-8.0,-22.0,-1.9195673303788037,27.38780558484369,5
iqs_1740128459_1.csv,11.0,17.0,0.9964914966201948,26.127838567197355,5
iqs_1740128459_1.csv,0.0,-2.0,-1.5707963267948966,6.020599913279624,5
iqs_1740128459_1.csv,12.0,-8.0,-0.5880026035475676,23.180633349627616,5
iqs_1740128459_1.csv,-7.0,16.0,1.9832067683922838,24.84299839346786,5
iqs_1740128459_1.csv,2.0,0.0,0.0,6.020599913279624,5
iqs_1740128459_1.csv,-1.0,-3.0,-1.8925468811915387,10.0,5
iqs_1740128459_1.csv,12.0,28.0,1.1659045405098132,29.675479762188623,5
iqs_1740128459_1.csv,12.0,13.0,0.8253768505207382,24.955443375464483,5
iqs_1740128459_1.csv,6.0,12.0,1.1071487177940904,22.55272505103306,5
iqs_1740128459_1.csv,-15.0,-6.0,-2.761086276477428,24.16640507338281,5
iqs_1740128459_1.csv,-6.0,13.0,2.0032041023654346,23.117538610557542,5
iqs_1740128459_1.csv,1.0,9.0,1.460139105621001,19.138138523837167,5
iqs_1740128459_1.csv,-3.0,-17.0,-1.7454685258031364,24.74216264076255,5
iqs_1740128459_1.csv,-4.0,-4.0,-2.356194490192345,15.051499783199061,5
iqs_1740128459_1.csv,-15.0,10.0,2.5535900500422253,25.118833609788744,5
iqs_1740128459_1.csv,16.0,-14.0,-0.7188299996216245,26.55138434811382,5
iqs_1740128459_1.csv,-1.0,-5.0,-1.7681918866447774,14.149733479708182,5
iqs_1740128459_1.csv,-8.0,-8.0,-2.356194490192345,21.072099696478684,5
iqs_1740128459_1.csv,29.0,5.0,0.1707352114752828,29.375178920173468,5
iqs_1740128459_1.csv,13.0,0.0,0.0,22.278867046136735,5
iqs_1740128459_1.csv,12.0,-2.0,-0.16514867741462683,21.70261715394957,5
iqs_1740128459_1.csv,-17.0,8.0,2.701750070774057,25.477747053878225,5
iqs_1740128459_1.csv,-6.0,11.0,2.0701430484750265,21.958996524092335,5
iqs_1740128459_1.csv,-3.0,17.0,1.7454685258031364,24.74216264076255,5
iqs_1740128459_1.csv,11.0,-16.0,-0.9685089806599324,25.76341350205793,5
iqs_1740128459_1.csv,-2.0,1.0,2.677945044588987,6.989700043360188,5
iqs_1740128459_1.csv,-7.0,3.0,2.7367008673047097,17.634279935629372,5
iqs_1740128459_1.csv,22.0,-9.0,-0.38831871817246605,27.520484478194387,5
iqs_1740128459_1.csv,9.0,11.0,0.8850668158886102,23.05351369446624,5
iqs_1740128459_1.csv,13.0,8.0,0.5516549825285469,23.673559210260187,5
